timestamp,default,kube-system,monitoring,stunner,stunner-system
1780010848,0.00614545720538881,0.022495033474559365,0.0532380962624855,0.04077699703141231,0.0046095085580745675
1780010849,0.00614545720538881,0.022508834255544088,0.05348098767633749,0.04077699703141231,0.004616586039234664
1780010850,0.006059081413196053,0.022551607732790177,0.053440513457873505,0.04077699703141231,0.0045966907874231125
1780010851,0.006049326512822103,0.022552436847920593,0.05343977041963145,0.04077699703141231,0.004604478373041491
1780010852,0.0060395716124481535,0.022529760833523996,0.05311240108763264,0.04077699703141231,0.004671298670267718
1780010853,0.0069816942140471,0.02253348334856824,0.053093361862416796,0.04224779582220464,0.004656846949001041
1780010854,0.0069816942140471,0.02253348334856824,0.05306951876635125,0.042884372790803676,0.00457059128215866
1780010855,0.0069816942140471,0.02253348334856824,0.053084390040315885,0.047577805981883575,0.004634900804936793
1780010856,0.0077886944051962365,0.022570394141936543,0.052857321088727365,0.047577805981883575,0.004634900804936793
1780010857,0.007802025312209616,0.022570394141936543,0.053105207533827706,0.047577805981883575,0.004621332917226978
1780010858,0.00792396171540763,0.02242900226496386,0.05291853671342311,0.047577805981883575,0.004621332917226978
1780010859,0.00792396171540763,0.022416454705882854,0.052578081218811475,0.05181716840896576,0.004621332917226978
1780010860,0.008134161105202462,0.02242787007739449,0.052193344531285914,0.05181716840896576,0.004621332917226978
1780010861,0.008134161105202462,0.022496555622225193,0.052307807203494726,0.05181716840896576,0.004621332917226978
1780010862,0.008134161105202462,0.022486518461478845,0.05227612806193118,0.05181716840896576,0.004621332917226978
1780010863,0.008134161105202462,0.022495041971938995,0.05320586175354841,0.05181716840896576,0.0046169820984061066
1780010864,0.008134161105202462,0.02236993640504792,0.05319570892972199,0.05351175702255692,0.0046169820984061066
1780010865,0.008134161105202462,0.02227303252180991,0.053323739617299755,0.05351175702255692,0.0046169820984061066
1780010866,0.008134161105202462,0.02245684548675589,0.053436496407775376,0.05351175702255692,0.0046169820984061066
1780010867,0.008134161105202462,0.022382694200307734,0.053436496407775376,0.05351175702255692,0.004603844569546081
1780010868,0.008825643727147593,0.022382197806058327,0.053436496407775376,0.05351175702255692,0.004480302023190406
1780010869,0.008825643727147593,0.022288536924164493,0.053441211302341626,0.05351175702255692,0.004493712680342986
1780010870,0.00946691570619183,0.022283109832639612,0.053440721107031984,0.05505682361143464,0.004500641357898802
1780010871,0.00946691570619183,0.022397251904041186,0.05346100921039435,0.054203151342566216,0.004508610791481752
1780010872,0.00946691570619183,0.022397251904041186,0.05354017886191057,0.05411289895447274,0.004569061315152804
1780010873,0.00946691570619183,0.022397251904041186,0.05354594686700936,0.06023257823895393,0.004507100339774585
1780010874,0.0096706818100189,0.022245769880991157,0.05353623609527142,0.06023257823895393,0.004558454896144025
1780010875,0.009935481120246017,0.022158427369493406,0.053403172202121166,0.06023257823895393,0.004558454896144025
1780010876,0.009935481120246017,0.02230668257482746,0.05331616945777732,0.06023257823895393,0.004558454896144025
1780010877,0.009935481120246017,0.022242522595941703,0.05319497891842014,0.05927144915317087,0.004558454896144025
1780010878,0.009935481120246017,0.022078416869357555,0.05267586002623016,0.059178178795892905,0.004550204822710835
1780010879,0.010340745469158474,0.022199779415011334,0.05274590227211518,0.0657264688638673,0.004549509678164201
1780010880,0.010340745469158474,0.022210962787616795,0.05274599508926991,0.0657264688638673,0.004548814533617568
1780010881,0.01077356985016857,0.022297873160506687,0.05278927284153285,0.0657264688638673,0.004548119389070935
1780010882,0.01077356985016857,0.022196112031999567,0.05256517644373015,0.06754219482423882,0.004547424244524301
1780010883,0.01077356985016857,0.022207883057046258,0.052559735875458945,0.06754219482423882,0.004546729099977668
1780010884,0.01077356985016857,0.02221671662414729,0.05255397115407677,0.06754219482423882,0.004546033955431034
1780010885,0.01077356985016857,0.022297797678796537,0.052548206432694596,0.06754219482423882,0.004548808510642427
1780010886,0.011044694311670919,0.02229852890808916,0.05254244171131242,0.06754219482423882,0.0045411466838185584
1780010887,0.011044694311670919,0.022298116907225243,0.052536676989930246,0.06935885383617468,0.004550121302410712
1780010888,0.011044694311670919,0.022180167846031596,0.05215969769315745,0.06935885383617468,0.004548724466962299
